date,class,counts
2018-07-22T05:00:00Z,pollen,6
2018-07-22T05:00:00Z,Polykrikos,2
2018-07-22T05:00:00Z,Prorocentrum,119
2018-07-22T05:00:00Z,Protoperidinium,2
2018-07-22T05:00:00Z,Protozoa,116699
2018-07-22T05:00:00Z,Pseudo-nitzschia,111
2018-07-22T05:00:00Z,Pyramimonas longicauda,998
2018-07-22T05:00:00Z,Rhizosolenia,144
2018-07-22T05:00:00Z,Rhizosolenia delicatula,75
2018-07-22T05:00:00Z,Skeletonema,8620
2018-07-22T05:00:00Z,square unknown,176366
2018-07-22T05:00:00Z,Strombidium morphotype2,25
2018-07-22T05:00:00Z,Thalassionema,2603
2018-07-22T05:00:00Z,Thalassiosira,1
2018-07-22T05:00:00Z,unclassified,334650
2018-07-22T05:00:00Z,unknown1,1705
2018-07-22T05:00:00Z,unknown2,37785
2018-07-22T05:00:00Z,zooplankton,17
2018-07-29T05:00:00Z,Akashiwo,4
2018-07-29T05:00:00Z,Asterionella glacialis,189
2018-07-29T05:00:00Z,Bacillaria,46
2018-07-29T05:00:00Z,bead,2197
2018-07-29T05:00:00Z,bubble,4
2018-07-29T05:00:00Z,Cerataulina bergonii,1240
2018-07-29T05:00:00Z,Ceratium,21
2018-07-29T05:00:00Z,Chrysochromulina lanceolata,17
2018-07-29T05:00:00Z,Ciliophora,1577
2018-07-29T05:00:00Z,Corethron hystrix,168
2018-07-29T05:00:00Z,Coscinodiscus,4
2018-07-29T05:00:00Z,Cryptophyta,8557
2018-07-29T05:00:00Z,Cylindrotheca,140249
2018-07-29T05:00:00Z,detritus,2713
2018-07-29T05:00:00Z,Dictyocha,2
2018-07-29T05:00:00Z,Dinobryon,1413
2018-07-29T05:00:00Z,Dinophysis,25
2018-07-29T05:00:00Z,Ditylum brightwellii,18
2018-07-29T05:00:00Z,Eucampia,49753
2018-07-29T05:00:00Z,Eucampia striata,63
2018-07-29T05:00:00Z,group chaetoceros curly,1296
2018-07-29T05:00:00Z,group chaetoceros single cell,3194
2018-07-29T05:00:00Z,group chaetoceros straight,85382
2018-07-29T05:00:00Z,group pennate,24739
2018-07-29T05:00:00Z,Guinardia blavyana var. blavyana,27
2018-07-29T05:00:00Z,Gyrodinium,10
2018-07-29T05:00:00Z,Helicopsis,3
2018-07-29T05:00:00Z,Heterocapsa rotundata,601
2018-07-29T05:00:00Z,Leptocylindrus,34614
2018-07-29T05:00:00Z,Licmophora,124
2018-07-29T05:00:00Z,Margalefidinium,6
2018-07-29T05:00:00Z,Mesodinium,35
2018-07-29T05:00:00Z,Paralia sulcata,16
2018-07-29T05:00:00Z,Pleurosigma,378
2018-07-29T05:00:00Z,pollen,8
2018-07-29T05:00:00Z,Prorocentrum,176
2018-07-29T05:00:00Z,Protoperidinium,4
2018-07-29T05:00:00Z,Protozoa,363805
2018-07-29T05:00:00Z,Pseudo-nitzschia,182
2018-07-29T05:00:00Z,Pyramimonas longicauda,2687
2018-07-29T05:00:00Z,Rhizosolenia,56
2018-07-29T05:00:00Z,Rhizosolenia delicatula,88
2018-07-29T05:00:00Z,Skeletonema,97652
2018-07-29T05:00:00Z,square unknown,646863
2018-07-29T05:00:00Z,Strombidium morphotype2,60
2018-07-29T05:00:00Z,Thalassionema,3057
2018-07-29T05:00:00Z,Thalassiosira,6
2018-07-29T05:00:00Z,Tintinnina,3
2018-07-29T05:00:00Z,unclassified,1053594
2018-07-29T05:00:00Z,unknown1,6504
2018-07-29T05:00:00Z,unknown2,146231
2018-07-29T05:00:00Z,zooplankton,33
2018-08-05T05:00:00Z,Akashiwo,7
2018-08-05T05:00:00Z,Asterionella glacialis,69
2018-08-05T05:00:00Z,Bacillaria,7
2018-08-05T05:00:00Z,bead,467
2018-08-05T05:00:00Z,Cerataulina bergonii,300
2018-08-05T05:00:00Z,Ceratium,8
2018-08-05T05:00:00Z,Chrysochromulina lanceolata,21
2018-08-05T05:00:00Z,Ciliophora,1197
2018-08-05T05:00:00Z,Corethron hystrix,94
2018-08-05T05:00:00Z,Cryptophyta,2158
2018-08-05T05:00:00Z,Cylindrotheca,114942
2018-08-05T05:00:00Z,detritus,8181
2018-08-05T05:00:00Z,Dictyocha,1
2018-08-05T05:00:00Z,Dinobryon,1148
2018-08-05T05:00:00Z,Dinophysis,33
2018-08-05T05:00:00Z,Ditylum brightwellii,6
2018-08-05T05:00:00Z,Eucampia,1504
2018-08-05T05:00:00Z,Eucampia striata,2
2018-08-05T05:00:00Z,group chaetoceros curly,151
2018-08-05T05:00:00Z,group chaetoceros single cell,656
2018-08-05T05:00:00Z,group chaetoceros straight,14263
2018-08-05T05:00:00Z,group pennate,15779
2018-08-05T05:00:00Z,Guinardia blavyana var. blavyana,1
2018-08-05T05:00:00Z,Gyrodinium,2
2018-08-05T05:00:00Z,Helicopsis,2
2018-08-05T05:00:00Z,Heterocapsa rotundata,844
2018-08-05T05:00:00Z,Leptocylindrus,14276
2018-08-05T05:00:00Z,Licmophora,79
2018-08-05T05:00:00Z,Margalefidinium,268
2018-08-05T05:00:00Z,Mesodinium,3
2018-08-05T05:00:00Z,Odontella,1
2018-08-05T05:00:00Z,Paralia sulcata,7
2018-08-05T05:00:00Z,Pleurosigma,100
2018-08-05T05:00:00Z,pollen,1
2018-08-05T05:00:00Z,Polykrikos,10
2018-08-05T05:00:00Z,Prorocentrum,101
2018-08-05T05:00:00Z,Protoperidinium,41
2018-08-05T05:00:00Z,Protozoa,355479
2018-08-05T05:00:00Z,Pseudo-nitzschia,44
2018-08-05T05:00:00Z,Pyramimonas longicauda,1211
2018-08-05T05:00:00Z,Rhizosolenia,16
2018-08-05T05:00:00Z,Rhizosolenia delicatula,6
2018-08-05T05:00:00Z,Skeletonema,117190
2018-08-05T05:00:00Z,square unknown,528897
2018-08-05T05:00:00Z,Strombidium morphotype2,2
2018-08-05T05:00:00Z,Thalassionema,155
2018-08-05T05:00:00Z,Tintinnina,1
2018-08-05T05:00:00Z,unclassified,865935
2018-08-05T05:00:00Z,unknown1,214
2018-08-05T05:00:00Z,unknown2,152575
2018-08-05T05:00:00Z,zooplankton,49
2018-08-12T05:00:00Z,Akashiwo,81
2018-08-12T05:00:00Z,Asterionella glacialis,36
2018-08-12T05:00:00Z,Bacillaria,3
2018-08-12T05:00:00Z,bead,566
2018-08-12T05:00:00Z,Cerataulina bergonii,473
2018-08-12T05:00:00Z,Ceratium,4
2018-08-12T05:00:00Z,Chrysochromulina lanceolata,118
2018-08-12T05:00:00Z,Ciliophora,1409
2018-08-12T05:00:00Z,Corethron hystrix,210
2018-08-12T05:00:00Z,Cryptophyta,5824
2018-08-12T05:00:00Z,Cylindrotheca,57597
2018-08-12T05:00:00Z,detritus,5432
2018-08-12T05:00:00Z,Dictyocha,4
2018-08-12T05:00:00Z,Dinobryon,724
2018-08-12T05:00:00Z,Dinophysis,60
2018-08-12T05:00:00Z,Ditylum brightwellii,16
2018-08-12T05:00:00Z,Eucampia,770
2018-08-12T05:00:00Z,Eucampia striata,4
2018-08-12T05:00:00Z,group chaetoceros curly,187
2018-08-12T05:00:00Z,group chaetoceros single cell,337
2018-08-12T05:00:00Z,group chaetoceros straight,6353
2018-08-12T05:00:00Z,group pennate,14242
2018-08-12T05:00:00Z,Guinardia blavyana var. blavyana,11
2018-08-12T05:00:00Z,Gyrodinium,4
2018-08-12T05:00:00Z,Helicopsis,2
2018-08-12T05:00:00Z,Heterocapsa rotundata,3401
2018-08-12T05:00:00Z,Leptocylindrus,5656
2018-08-12T05:00:00Z,Licmophora,150
2018-08-12T05:00:00Z,Margalefidinium,3031
2018-08-12T05:00:00Z,Mesodinium,4
2018-08-12T05:00:00Z,Odontella,14
2018-08-12T05:00:00Z,Paralia sulcata,18
2018-08-12T05:00:00Z,Pleurosigma,73
2018-08-12T05:00:00Z,pollen,11
2018-08-12T05:00:00Z,Polykrikos,5
2018-08-12T05:00:00Z,Prorocentrum,374
2018-08-12T05:00:00Z,Protoperidinium,98
2018-08-12T05:00:00Z,Protozoa,376835
2018-08-12T05:00:00Z,Pseudo-nitzschia,72
2018-08-12T05:00:00Z,Pyramimonas longicauda,1821
2018-08-12T05:00:00Z,Rhizosolenia,121
2018-08-12T05:00:00Z,Rhizosolenia delicatula,62
2018-08-12T05:00:00Z,Skeletonema,37865
2018-08-12T05:00:00Z,square unknown,527514
2018-08-12T05:00:00Z,Strombidium morphotype2,8
2018-08-12T05:00:00Z,Thalassionema,347
2018-08-12T05:00:00Z,Thalassiosira,7
2018-08-12T05:00:00Z,Tintinnina,2
2018-08-12T05:00:00Z,unclassified,754116
2018-08-12T05:00:00Z,unknown1,84
2018-08-12T05:00:00Z,unknown2,230411
2018-08-12T05:00:00Z,zooplankton,22
2018-08-19T05:00:00Z,Akashiwo,7
2018-08-19T05:00:00Z,Asterionella glacialis,13
2018-08-19T05:00:00Z,bead,375
2018-08-19T05:00:00Z,Cerataulina bergonii,711
2018-08-19T05:00:00Z,Ceratium,2
2018-08-19T05:00:00Z,Chrysochromulina lanceolata,341
2018-08-19T05:00:00Z,Ciliophora,319
2018-08-19T05:00:00Z,Corethron hystrix,79
2018-08-19T05:00:00Z,Cryptophyta,19720
2018-08-19T05:00:00Z,Cylindrotheca,17779
2018-08-19T05:00:00Z,detritus,2301
2018-08-19T05:00:00Z,Dinobryon,12544
2018-08-19T05:00:00Z,Dinophysis,27
2018-08-19T05:00:00Z,Ditylum brightwellii,13
2018-08-19T05:00:00Z,Eucampia,594
2018-08-19T05:00:00Z,Eucampia striata,4
2018-08-19T05:00:00Z,group chaetoceros curly,87
2018-08-19T05:00:00Z,group chaetoceros single cell,315
2018-08-19T05:00:00Z,group chaetoceros straight,4093
2018-08-19T05:00:00Z,group pennate,7886
2018-08-19T05:00:00Z,Guinardia blavyana var. blavyana,3
2018-08-19T05:00:00Z,Gyrodinium,52
2018-08-19T05:00:00Z,Heterocapsa rotundata,2681
2018-08-19T05:00:00Z,Leptocylindrus,10763
2018-08-19T05:00:00Z,Licmophora,58
2018-08-19T05:00:00Z,Margalefidinium,16253
2018-08-19T05:00:00Z,Mesodinium,5
2018-08-19T05:00:00Z,Odontella,3
2018-08-19T05:00:00Z,Paralia sulcata,5
2018-08-19T05:00:00Z,Pleurosigma,23
2018-08-19T05:00:00Z,pollen,2
2018-08-19T05:00:00Z,Polykrikos,9
2018-08-19T05:00:00Z,Prorocentrum,377
2018-08-19T05:00:00Z,Protoperidinium,42
2018-08-19T05:00:00Z,Protozoa,192622
2018-08-19T05:00:00Z,Pseudo-nitzschia,47
2018-08-19T05:00:00Z,Pyramimonas longicauda,1255
2018-08-19T05:00:00Z,Rhizosolenia,7
2018-08-19T05:00:00Z,Rhizosolenia delicatula,6
2018-08-19T05:00:00Z,Skeletonema,56030
2018-08-19T05:00:00Z,square unknown,191322
2018-08-19T05:00:00Z,Strombidium morphotype2,11
2018-08-19T05:00:00Z,Thalassionema,691
2018-08-19T05:00:00Z,Thalassiosira,5
2018-08-19T05:00:00Z,Tintinnina,10
2018-08-19T05:00:00Z,unclassified,367113
2018-08-19T05:00:00Z,unknown1,52
2018-08-19T05:00:00Z,unknown2,78403
2018-08-19T05:00:00Z,zooplankton,34
2018-09-09T05:00:00Z,Akashiwo,73
2018-09-09T05:00:00Z,Asterionella glacialis,235
2018-09-09T05:00:00Z,Bacillaria,14
2018-09-09T05:00:00Z,bad,3
2018-09-09T05:00:00Z,bead,36519
2018-09-09T05:00:00Z,Cerataulina bergonii,143
2018-09-09T05:00:00Z,Ceratium,4
2018-09-09T05:00:00Z,Chrysochromulina lanceolata,10
2018-09-09T05:00:00Z,Ciliophora,2351
2018-09-09T05:00:00Z,Corethron hystrix,129
2018-09-09T05:00:00Z,Coscinodiscus,4
2018-09-09T05:00:00Z,Cryptophyta,4350
2018-09-09T05:00:00Z,Cylindrotheca,23932
2018-09-09T05:00:00Z,detritus,2456
2018-09-09T05:00:00Z,Dictyocha,10
2018-09-09T05:00:00Z,Dinobryon,507
2018-09-09T05:00:00Z,Dinophysis,67
2018-09-09T05:00:00Z,Ditylum brightwellii,49
2018-09-09T05:00:00Z,Eucampia,191
2018-09-09T05:00:00Z,Eucampia striata,24
2018-09-09T05:00:00Z,group chaetoceros curly,1241
2018-09-09T05:00:00Z,group chaetoceros single cell,5403
2018-09-09T05:00:00Z,group chaetoceros straight,2579
2018-09-09T05:00:00Z,group pennate,13632
2018-09-09T05:00:00Z,Guinardia blavyana var. blavyana,3
2018-09-09T05:00:00Z,Gyrodinium,27
2018-09-09T05:00:00Z,Helicopsis,2
2018-09-09T05:00:00Z,Heterocapsa rotundata,3153
2018-09-09T05:00:00Z,Laboea strobila,2
2018-09-09T05:00:00Z,Leptocylindrus,10068
2018-09-09T05:00:00Z,Licmophora,274
2018-09-09T05:00:00Z,Margalefidinium,24
2018-09-09T05:00:00Z,Mesodinium,33
2018-09-09T05:00:00Z,Odontella,6
2018-09-09T05:00:00Z,Odontella mobiliensis,1
2018-09-09T05:00:00Z,Paralia sulcata,37
2018-09-09T05:00:00Z,Pleurosigma,69
2018-09-09T05:00:00Z,pollen,7
2018-09-09T05:00:00Z,Polykrikos,1
2018-09-09T05:00:00Z,Prorocentrum,125
2018-09-09T05:00:00Z,Protoperidinium,29
2018-09-09T05:00:00Z,Protozoa,208273
2018-09-09T05:00:00Z,Pseudo-nitzschia,696
2018-09-09T05:00:00Z,Pyramimonas longicauda,4055
2018-09-09T05:00:00Z,Rhizosolenia,7
2018-09-09T05:00:00Z,Rhizosolenia delicatula,149
2018-09-09T05:00:00Z,Skeletonema,5885
2018-09-09T05:00:00Z,square unknown,107668
2018-09-09T05:00:00Z,Strobilidium,9
2018-09-09T05:00:00Z,Strombidium morphotype2,162
2018-09-09T05:00:00Z,Thalassionema,66
2018-09-09T05:00:00Z,Thalassiosira,22
2018-09-09T05:00:00Z,Tintinnina,25
2018-09-09T05:00:00Z,unclassified,231337
2018-09-09T05:00:00Z,unknown1,9
2018-09-09T05:00:00Z,unknown2,46441
2018-09-09T05:00:00Z,zooplankton,59
2018-09-16T05:00:00Z,Akashiwo,269
2018-09-16T05:00:00Z,Asterionella glacialis,893
2018-09-16T05:00:00Z,Bacillaria,15
2018-09-16T05:00:00Z,bead,139846
2018-09-16T05:00:00Z,bubble,1
2018-09-16T05:00:00Z,Cerataulina bergonii,184
2018-09-16T05:00:00Z,Ceratium,9
2018-09-16T05:00:00Z,Chrysochromulina lanceolata,104
2018-09-16T05:00:00Z,Ciliophora,4587
2018-09-16T05:00:00Z,Corethron hystrix,286
2018-09-16T05:00:00Z,Coscinodiscus,7
2018-09-16T05:00:00Z,Cryptophyta,32766
2018-09-16T05:00:00Z,Cylindrotheca,56876
2018-09-16T05:00:00Z,detritus,5279
2018-09-16T05:00:00Z,Dictyocha,7
2018-09-16T05:00:00Z,Dinobryon,4843
2018-09-16T05:00:00Z,Dinophysis,152
2018-09-16T05:00:00Z,Ditylum brightwellii,213
2018-09-16T05:00:00Z,Eucampia,713
2018-09-16T05:00:00Z,Eucampia striata,87
2018-09-16T05:00:00Z,group chaetoceros curly,6342
2018-09-16T05:00:00Z,group chaetoceros single cell,15992
2018-09-16T05:00:00Z,group chaetoceros straight,8394
2018-09-16T05:00:00Z,group pennate,29504
2018-09-16T05:00:00Z,Guinardia blavyana var. blavyana,8
2018-09-16T05:00:00Z,Gyrodinium,46
2018-09-16T05:00:00Z,Heterocapsa rotundata,20156
2018-09-16T05:00:00Z,Leptocylindrus,48827
2018-09-16T05:00:00Z,Licmophora,666
2018-09-16T05:00:00Z,Margalefidinium,44
2018-09-16T05:00:00Z,Mesodinium,64
2018-09-16T05:00:00Z,Odontella,6
2018-09-16T05:00:00Z,Odontella mobiliensis,2
2018-09-16T05:00:00Z,Paralia sulcata,58
2018-09-16T05:00:00Z,Pleurosigma,102
2018-09-16T05:00:00Z,pollen,4
2018-09-16T05:00:00Z,Polykrikos,28
2018-09-16T05:00:00Z,Prorocentrum,262
2018-09-16T05:00:00Z,Protoperidinium,28
2018-09-16T05:00:00Z,Protozoa,438381
2018-09-16T05:00:00Z,Pseudo-nitzschia,981
2018-09-16T05:00:00Z,Pyramimonas longicauda,9446
2018-09-16T05:00:00Z,Rhizosolenia,23
2018-09-16T05:00:00Z,Rhizosolenia delicatula,404
2018-09-16T05:00:00Z,Skeletonema,29263
2018-09-16T05:00:00Z,square unknown,474832
2018-09-16T05:00:00Z,Strobilidium,11
2018-09-16T05:00:00Z,Strombidium morphotype2,318
2018-09-16T05:00:00Z,Thalassionema,399
2018-09-16T05:00:00Z,Thalassiosira,105
2018-09-16T05:00:00Z,Tintinnina,37
2018-09-16T05:00:00Z,unclassified,665932
2018-09-16T05:00:00Z,unknown1,43
2018-09-16T05:00:00Z,unknown2,200812
2018-09-16T05:00:00Z,zooplankton,104
2018-09-23T05:00:00Z,Akashiwo,83
2018-09-23T05:00:00Z,Asterionella glacialis,519
2018-09-23T05:00:00Z,Bacillaria,19
2018-09-23T05:00:00Z,bad,3
2018-09-23T05:00:00Z,bead,140527
2018-09-23T05:00:00Z,bubble,1
2018-09-23T05:00:00Z,Cerataulina bergonii,165
2018-09-23T05:00:00Z,Ceratium,4
2018-09-23T05:00:00Z,Chrysochromulina lanceolata,36
2018-09-23T05:00:00Z,Ciliophora,4701
2018-09-23T05:00:00Z,Corethron hystrix,209
2018-09-23T05:00:00Z,Coscinodiscus,3
2018-09-23T05:00:00Z,Cryptophyta,19337
2018-09-23T05:00:00Z,Cylindrotheca,59026
2018-09-23T05:00:00Z,detritus,7332
2018-09-23T05:00:00Z,Dictyocha,18
2018-09-23T05:00:00Z,Dinobryon,3205
2018-09-23T05:00:00Z,Dinophysis,185
2018-09-23T05:00:00Z,Ditylum brightwellii,70
2018-09-23T05:00:00Z,Eucampia,480
2018-09-23T05:00:00Z,Eucampia striata,15
2018-09-23T05:00:00Z,group chaetoceros curly,2274
2018-09-23T05:00:00Z,group chaetoceros single cell,12829
2018-09-23T05:00:00Z,group chaetoceros straight,6027
2018-09-23T05:00:00Z,group pennate,19102
2018-09-23T05:00:00Z,Guinardia blavyana var. blavyana,1
2018-09-23T05:00:00Z,Gyrodinium,95
2018-09-23T05:00:00Z,Helicopsis,1
2018-09-23T05:00:00Z,Heterocapsa rotundata,13634
2018-09-23T05:00:00Z,Laboea strobila,1
2018-09-23T05:00:00Z,Leptocylindrus,14214
2018-09-23T05:00:00Z,Licmophora,332
2018-09-23T05:00:00Z,Margalefidinium,35
2018-09-23T05:00:00Z,Mesodinium,155
2018-09-23T05:00:00Z,Odontella,4
2018-09-23T05:00:00Z,Paralia sulcata,91
2018-09-23T05:00:00Z,Pleurosigma,68
2018-09-23T05:00:00Z,pollen,13
2018-09-23T05:00:00Z,Polykrikos,9
2018-09-23T05:00:00Z,Prorocentrum,210
2018-09-23T05:00:00Z,Protoperidinium,60
2018-09-23T05:00:00Z,Protozoa,413510
2018-09-23T05:00:00Z,Pseudo-nitzschia,539
2018-09-23T05:00:00Z,Pyramimonas longicauda,7814
2018-09-23T05:00:00Z,Rhizosolenia,12
2018-09-23T05:00:00Z,Rhizosolenia delicatula,134
2018-09-23T05:00:00Z,Skeletonema,18029
2018-09-23T05:00:00Z,square unknown,261258
2018-09-23T05:00:00Z,Strobilidium,36
2018-09-23T05:00:00Z,Strombidium morphotype2,397
2018-09-23T05:00:00Z,Thalassionema,220
2018-09-23T05:00:00Z,Thalassiosira,42
2018-09-23T05:00:00Z,Tintinnina,15
2018-09-23T05:00:00Z,unclassified,509590
2018-09-23T05:00:00Z,unknown1,31
2018-09-23T05:00:00Z,unknown2,121809
2018-09-23T05:00:00Z,zooplankton,364
2018-09-30T05:00:00Z,Akashiwo,88
2018-09-30T05:00:00Z,Asterionella glacialis,330
2018-09-30T05:00:00Z,Bacillaria,9
2018-09-30T05:00:00Z,bead,200905
2018-09-30T05:00:00Z,Cerataulina bergonii,111
2018-09-30T05:00:00Z,Ceratium,1
2018-09-30T05:00:00Z,Chrysochromulina lanceolata,5
2018-09-30T05:00:00Z,Ciliophora,2886
2018-09-30T05:00:00Z,Corethron hystrix,163
2018-09-30T05:00:00Z,Coscinodiscus,8
2018-09-30T05:00:00Z,Cryptophyta,14073
2018-09-30T05:00:00Z,Cylindrotheca,7033
2018-09-30T05:00:00Z,detritus,3133
2018-09-30T05:00:00Z,Dictyocha,14
2018-09-30T05:00:00Z,Dinobryon,6680
2018-09-30T05:00:00Z,Dinophysis,138
2018-09-30T05:00:00Z,Ditylum brightwellii,67
2018-09-30T05:00:00Z,Eucampia,74
2018-09-30T05:00:00Z,Eucampia striata,20
2018-09-30T05:00:00Z,group chaetoceros curly,1312
2018-09-30T05:00:00Z,group chaetoceros single cell,10945
2018-09-30T05:00:00Z,group chaetoceros straight,3577
2018-09-30T05:00:00Z,group pennate,8040
2018-09-30T05:00:00Z,Gyrodinium,82
2018-09-30T05:00:00Z,Heterocapsa rotundata,20390
2018-09-30T05:00:00Z,Laboea strobila,2
2018-09-30T05:00:00Z,Leptocylindrus,33823
2018-09-30T05:00:00Z,Licmophora,266
2018-09-30T05:00:00Z,Margalefidinium,21
2018-09-30T05:00:00Z,Mesodinium,155
2018-09-30T05:00:00Z,Odontella,8
2018-09-30T05:00:00Z,Odontella mobiliensis,1
2018-09-30T05:00:00Z,Paralia sulcata,78
2018-09-30T05:00:00Z,Pleurosigma,36
2018-09-30T05:00:00Z,pollen,8
2018-09-30T05:00:00Z,Polykrikos,20
2018-09-30T05:00:00Z,Prorocentrum,188
2018-09-30T05:00:00Z,Protoperidinium,34
2018-09-30T05:00:00Z,Protozoa,299730
2018-09-30T05:00:00Z,Pseudo-nitzschia,486
2018-09-30T05:00:00Z,Pyramimonas longicauda,6396
2018-09-30T05:00:00Z,Rhizosolenia,1
2018-09-30T05:00:00Z,Rhizosolenia delicatula,133
2018-09-30T05:00:00Z,Skeletonema,11237
2018-09-30T05:00:00Z,square unknown,275559
2018-09-30T05:00:00Z,Strobilidium,104
2018-09-30T05:00:00Z,Strombidium morphotype2,178
2018-09-30T05:00:00Z,Thalassionema,195
2018-09-30T05:00:00Z,Thalassiosira,41
2018-09-30T05:00:00Z,Tintinnina,12
2018-09-30T05:00:00Z,unclassified,494105
2018-09-30T05:00:00Z,unknown1,15
2018-09-30T05:00:00Z,unknown2,114062
2018-09-30T05:00:00Z,zooplankton,113
2018-10-07T05:00:00Z,Akashiwo,72
2018-10-07T05:00:00Z,Asterionella glacialis,55
2018-10-07T05:00:00Z,Bacillaria,5
2018-10-07T05:00:00Z,bead,17668
2018-10-07T05:00:00Z,bubble,7
2018-10-07T05:00:00Z,Cerataulina bergonii,53
2018-10-07T05:00:00Z,Chrysochromulina lanceolata,5
2018-10-07T05:00:00Z,Ciliophora,1440
2018-10-07T05:00:00Z,Corethron hystrix,41
2018-10-07T05:00:00Z,Coscinodiscus,3
2018-10-07T05:00:00Z,Cryptophyta,4139
2018-10-07T05:00:00Z,Cylindrotheca,929
2018-10-07T05:00:00Z,detritus,549
2018-10-07T05:00:00Z,Dictyocha,2
2018-10-07T05:00:00Z,Dinobryon,779
2018-10-07T05:00:00Z,Dinophysis,18
2018-10-07T05:00:00Z,Ditylum brightwellii,36
2018-10-07T05:00:00Z,Eucampia,35
2018-10-07T05:00:00Z,Eucampia striata,9
2018-10-07T05:00:00Z,group chaetoceros curly,325
2018-10-07T05:00:00Z,group chaetoceros single cell,2438
2018-10-07T05:00:00Z,group chaetoceros straight,679
2018-10-07T05:00:00Z,group pennate,3687
2018-10-07T05:00:00Z,Guinardia blavyana var. blavyana,1
2018-10-07T05:00:00Z,Gyrodinium,20
2018-10-07T05:00:00Z,Heterocapsa rotundata,4446
2018-10-07T05:00:00Z,Leptocylindrus,5774
2018-10-07T05:00:00Z,Licmophora,114
2018-10-07T05:00:00Z,Margalefidinium,121
2018-10-07T05:00:00Z,Mesodinium,213
2018-10-07T05:00:00Z,Odontella,2
2018-10-07T05:00:00Z,Odontella mobiliensis,3
2018-10-07T05:00:00Z,Paralia sulcata,30
2018-10-07T05:00:00Z,Pleurosigma,21
2018-10-07T05:00:00Z,pollen,6
2018-10-07T05:00:00Z,Polykrikos,6
2018-10-07T05:00:00Z,Prorocentrum,115
2018-10-07T05:00:00Z,Protoperidinium,9
2018-10-07T05:00:00Z,Protozoa,93923
2018-10-07T05:00:00Z,Pseudo-nitzschia,125
2018-10-07T05:00:00Z,Pyramimonas longicauda,1514
2018-10-07T05:00:00Z,Rhizosolenia delicatula,72
2018-10-07T05:00:00Z,Skeletonema,3687
2018-10-07T05:00:00Z,square unknown,33981
2018-10-07T05:00:00Z,Strobilidium,1
2018-10-07T05:00:00Z,Strombidium morphotype2,25
2018-10-07T05:00:00Z,Thalassionema,59
2018-10-07T05:00:00Z,Thalassiosira,29
2018-10-07T05:00:00Z,Tintinnina,7
2018-10-07T05:00:00Z,unclassified,90920
2018-10-07T05:00:00Z,unknown1,22
2018-10-07T05:00:00Z,unknown2,10287
2018-10-07T05:00:00Z,zooplankton,107
2018-10-14T05:00:00Z,Akashiwo,1
2018-10-14T05:00:00Z,Asterionella glacialis,26
2018-10-14T05:00:00Z,Bacillaria,4
2018-10-14T05:00:00Z,bad,1
2018-10-14T05:00:00Z,bead,4945
2018-10-14T05:00:00Z,Cerataulina bergonii,21
2018-10-14T05:00:00Z,Chrysochromulina lanceolata,4
2018-10-14T05:00:00Z,Ciliophora,369
2018-10-14T05:00:00Z,Corethron hystrix,21
2018-10-14T05:00:00Z,Coscinodiscus,4
2018-10-14T05:00:00Z,Cryptophyta,853
2018-10-14T05:00:00Z,Cylindrotheca,580
2018-10-14T05:00:00Z,detritus,207
2018-10-14T05:00:00Z,Dictyocha,1
2018-10-14T05:00:00Z,Dinobryon,263
2018-10-14T05:00:00Z,Dinophysis,13
2018-10-14T05:00:00Z,Ditylum brightwellii,36
2018-10-14T05:00:00Z,Eucampia,38
2018-10-14T05:00:00Z,Eucampia striata,4
2018-10-14T05:00:00Z,group chaetoceros curly,179
2018-10-14T05:00:00Z,group chaetoceros single cell,629
2018-10-14T05:00:00Z,group chaetoceros straight,205
2018-10-14T05:00:00Z,group pennate,3821
2018-10-14T05:00:00Z,Guinardia blavyana var. blavyana,1
2018-10-14T05:00:00Z,Gyrodinium,10
2018-10-14T05:00:00Z,Heterocapsa rotundata,1658
2018-10-14T05:00:00Z,Leptocylindrus,2949
2018-10-14T05:00:00Z,Licmophora,44
2018-10-14T05:00:00Z,Margalefidinium,1
2018-10-14T05:00:00Z,Mesodinium,5
2018-10-14T05:00:00Z,Paralia sulcata,15
2018-10-14T05:00:00Z,Pleurosigma,13
2018-10-14T05:00:00Z,pollen,1
2018-10-14T05:00:00Z,Polykrikos,4
2018-10-14T05:00:00Z,Prorocentrum,44
2018-10-14T05:00:00Z,Protoperidinium,10
2018-10-14T05:00:00Z,Protozoa,55234
2018-10-14T05:00:00Z,Pseudo-nitzschia,57
2018-10-14T05:00:00Z,Pyramimonas longicauda,666
2018-10-14T05:00:00Z,Rhizosolenia,2
2018-10-14T05:00:00Z,Rhizosolenia delicatula,43
2018-10-14T05:00:00Z,Skeletonema,2901
2018-10-14T05:00:00Z,square unknown,16938
2018-10-14T05:00:00Z,Strobilidium,6
2018-10-14T05:00:00Z,Strombidium morphotype2,36
2018-10-14T05:00:00Z,Thalassionema,35
2018-10-14T05:00:00Z,Thalassiosira,5
2018-10-14T05:00:00Z,Tintinnina,5
2018-10-14T05:00:00Z,unclassified,34018
2018-10-14T05:00:00Z,unknown1,24
2018-10-14T05:00:00Z,unknown2,8371
2018-10-14T05:00:00Z,zooplankton,9
2018-10-28T05:00:00Z,Akashiwo,31
2018-10-28T05:00:00Z,Asterionella glacialis,737
2018-10-28T05:00:00Z,Bacillaria,73
